tid,mynt,candle,score,beslutning,bekreftet,fg,funding,pris,handling
2026-09-22T04:22:11Z,TAO-USDT,2026-09-22T00:00:00Z,0.49478792261575294,KJØP,True,78,5e-05,311.45,
2026-09-22T04:22:11Z,DOT-USDT,2026-09-22T00:00:00Z,0.5177610738310712,KJØP,True,78,0.0001,1.1934,
2026-09-22T04:22:11Z,SUI-USDT,2026-09-22T00:00:00Z,0.4487958091140812,KJØP,True,78,0.0001,1.034,
2026-09-22T04:22:12Z,UNI-USDT,2026-09-22T00:00:00Z,0.36483686981832825,KJØP,True,78,0.0001,9.0018,kjøp
2026-09-22T04:22:12Z,SOL-USDT,2026-09-22T00:00:00Z,0.5238078060252168,KJØP,True,78,0.0001,116.97,
2026-09-22T04:22:13Z,AAVE-USDT,2026-09-22T00:00:00Z,0.4230507009073807,KJØP,True,78,0.0001,143.512,
2026-09-22T04:22:13Z,DOGE-USDT,2026-09-22T00:00:00Z,0.2809560085685106,AVVENT,True,78,0.0001,0.10525,
2026-09-22T04:22:13Z,ARB-USDT,2026-09-22T00:00:00Z,0.3583516069255646,KJØP,True,78,0.0001,0.2191,
2026-09-22T04:22:14Z,LINK-USDT,2026-09-22T00:00:00Z,0.3787997808157553,KJØP,True,78,0.0001,13.0065,
2026-09-22T04:22:14Z,SEI-USDT,2026-09-22T00:00:00Z,0.4216045065378982,KJØP,True,78,0.0001,0.05987,
2026-09-22T04:22:14Z,ENA-USDT,2026-09-22T00:00:00Z,0.3534121332309827,KJØP,True,78,5e-05,0.2098,trim
2026-09-22T04:22:15Z,LTC-USDT,2026-09-22T00:00:00Z,0.5447045988191507,KJØP,True,78,0.0001,61.06,
2026-09-22T04:22:15Z,WIF-USDT,2026-09-22T00:00:00Z,0.3479591902204376,KJØP,True,78,5e-05,0.2572,
2026-09-22T04:22:15Z,PEPE-USDT,2026-09-22T00:00:00Z,0.4735820046504296,KJØP,True,78,0.0001,5.329e-06,
2026-09-22T04:22:16Z,BNB-USDT,2026-09-22T00:00:00Z,0.47179346848074805,KJØP,True,78,0.0001,788.688,
2026-09-22T04:22:16Z,AKE-USDT,2026-09-22T00:00:00Z,0.21850343683920875,AVVENT,True,78,0.000178,0.0539025,
2026-09-22T04:22:16Z,TRUMP-USDT,2026-09-22T00:00:00Z,-0.19907855656835685,AVVENT,True,78,5e-05,2.19,
2026-09-22T04:22:16Z,SHIB-USDT,2026-09-22T00:00:00Z,0.3800719806950646,KJØP,True,78,0.0001,6.236e-06,
2026-09-22T04:22:17Z,HYPE-USDT,2026-09-22T00:00:00Z,0.33357999706550795,KJØP,True,78,5e-05,92.913,
2026-09-22T04:22:17Z,KCS-USDT,2026-09-22T00:00:00Z,0.10082324316495297,AVVENT,True,78,0.000126,7.377,
2026-09-22T04:22:17Z,TRX-USDT,2026-09-22T00:00:00Z,0.03150432202793574,AVVENT,True,78,0.0001,0.3484,
2026-09-22T04:22:18Z,INJ-USDT,2026-09-22T00:00:00Z,0.2674005538486576,AVVENT,False,78,0.0001,7.622,
2026-09-22T04:22:18Z,ADA-USDT,2026-09-22T00:00:00Z,0.35558984128189614,KJØP,True,78,0.0001,0.2505,
2026-09-22T04:22:18Z,ONDO-USDT,2026-09-22T00:00:00Z,0.45351935105667196,KJØP,True,78,5e-05,0.43803,
2026-09-22T04:22:19Z,XLM-USDT,2026-09-22T00:00:00Z,0.4945873251459572,KJØP,True,78,0.0001,0.2144,
2026-09-22T04:22:19Z,STRK-USDT,2026-09-22T00:00:00Z,0.24546858878307112,AVVENT,True,78,5e-05,0.04314,
2026-09-22T04:22:19Z,FIL-USDT,2026-09-22T00:00:00Z,0.47561566840467695,KJØP,True,78,2.2e-05,1.0037,
2026-09-22T04:22:20Z,B2-USDT,2026-09-22T00:00:00Z,0.14961573974824333,AVVENT,True,78,0.000414,0.4972,
2026-09-22T04:22:20Z,AR-USDT,2026-09-22T00:00:00Z,0.25074137537287244,AVVENT,False,78,0.0001,4.314,
2026-09-22T04:22:20Z,DASH-USDT,2026-09-22T00:00:00Z,0.49978493372989,KJØP,True,78,0.0001,59.81,
2026-09-22T04:22:21Z,GRAM-USDT,2026-09-22T00:00:00Z,0.10498565921380704,AVVENT,True,78,5e-05,1.438,
2026-09-22T04:22:21Z,USELESS-USDT,2026-09-22T00:00:00Z,0.48169680374766666,KJØP,True,78,0.000102,0.26135,kjøp
2026-09-22T04:22:21Z,APT-USDT,2026-09-22T00:00:00Z,0.4429018121843408,KJØP,True,78,0.0001,0.7662,
2026-09-22T04:22:22Z,VVV-USDT,2026-09-22T00:00:00Z,0.525095898603253,KJØP,True,78,5e-05,30.368,trim
2026-09-22T04:22:22Z,PUMP-USDT,2026-09-22T00:00:00Z,-0.03630889773506779,AVVENT,True,78,5e-05,0.004432,
2026-09-22T04:22:22Z,BB-USDT,2026-09-22T00:00:00Z,-0.07845308730289477,AVVENT,True,78,5e-05,0.009158,
2026-09-22T04:22:23Z,FET-USDT,2026-09-22T00:00:00Z,0.5959448399356247,KJØP,True,78,0.0001,0.1991,
2026-09-22T04:22:23Z,SYN-USDT,2026-09-22T00:00:00Z,0.3887236678919147,KJØP,True,78,,0.241,
2026-09-22T04:22:23Z,BCH-USDT,2026-09-22T00:00:00Z,0.10815610490447576,AVVENT,True,78,-9e-05,265.17,
2026-09-22T04:22:24Z,ONE-USDT,2026-09-22T00:00:00Z,0.6448515323451466,KJØP,True,78,-3.2e-05,0.006255,trim
2026-09-22T04:22:24Z,LSK-USDT,2026-09-22T00:00:00Z,0.2691037813848601,AVVENT,False,78,,0.3428,
2026-09-22T04:22:24Z,XTZ-USDT,2026-09-22T00:00:00Z,0.25879193052332516,AVVENT,True,78,5e-05,0.3415,
2026-09-22T04:22:25Z,RENDER-USDT,2026-09-22T00:00:00Z,0.44486585708432946,KJØP,True,78,5e-05,1.828,
2026-09-22T08:23:38Z,BTC-USDT,2026-09-22T04:00:00Z,0.3146710909732002,KJØP,True,78,1.4e-05,85532.6,kjøp
